Id,split
20881,train
161458,validation
179221,train
34884,train
19675,train
55451,train
190903,train
170932,train
48233,train
141809,train
166048,train
52329,train
80663,train
147359,train
83530,train
111797,train
189816,validation
164798,train
109701,train
161333,train
99586,validation
66194,train
62457,train
197540,train
63704,train
91416,validation
92527,train
1727,train
101491,validation
46191,train
99520,train
8779,train
184701,train
23829,train
67288,validation
46244,train
97412,train
183825,validation
30959,validation
7212,train
197873,train
11805,train
35508,train
196486,train
44047,train
80707,validation
79062,train
105263,validation
61806,validation
37887,validation
1089,train
92325,validation
197661,train
134478,train
38512,train
189869,train
129131,train
128751,train
184434,train
83198,train
56338,validation
89583,train
187408,train
70240,train
84797,train
36514,validation
154343,train
101431,train
96522,train
65236,train
193858,train
45446,validation
199891,train
150053,train
112059,validation
127435,train
152752,train
161667,train
14369,validation
19982,train
141559,train
74882,train
126698,train
12731,train
114309,train
180213,validation
87558,train
5875,train
145687,train
144014,train
52426,validation
58179,train
51995,validation
96393,train
91069,validation
81019,validation
99512,validation
45454,train
141858,validation
171662,train
168001,train
84300,train
83724,train
70381,train
155126,validation
159743,train
190253,train
125725,train
160940,train
128944,train
76627,train
20925,train
115517,validation
199423,train
193081,validation
51116,train
33444,train
108599,train
42594,train
72594,train
45862,validation
167591,train
110732,train
95228,train
9727,train
194512,train
149253,validation
185339,validation
48880,train
20973,train
29307,train
31712,validation
190712,train
119969,validation
29711,train
82066,train
188391,train
106149,train
197834,validation
123019,train
76959,validation
78630,train
128644,train
48095,train
158710,train
69119,train
169111,train
59743,train
37224,train
92270,train
54945,train
118668,validation
78055,train
37671,train
166033,train
59577,train
128191,train
53144,train
33704,validation
85694,train
78620,train
199212,validation
199664,train
140435,train
152322,train
30383,train
139135,train
178106,train
36116,train
2820,train
122012,train
169019,train
89698,train
193156,train
54492,validation
152230,validation
137293,train
80608,train
58133,train
83297,train
29809,validation
99862,train
136422,validation
44796,train
37347,train
132839,train
85062,train
88961,train
102295,train
55552,train
135979,train
43675,train
119039,validation
19076,train
146426,train
132337,train
82843,train
141243,train
25758,validation
187044,train
178908,train
72937,train
171670,train
117649,train
192183,train
73599,train
182052,train
197438,train
88721,validation
48073,train
59895,train
81509,train
158500,train
43353,train
45745,train
116760,train
19164,train
161062,train
198018,train
60142,train
83584,validation
47058,train
187030,train
77384,train
46902,train
281,train
7525,train
172087,train
120447,train
135009,train
124420,train
107047,train
40594,train
168394,train
172505,train
173227,train
88665,train
83628,train
80491,train
122650,train
193732,train
160905,train
78583,validation
32731,train
1371,validation
10310,train
131752,train
170900,train
28420,train
124592,train
113026,train
121039,train
48961,validation
166775,validation
77447,train
102916,train
83939,train
32512,validation
148894,validation
150095,validation
5223,train
17261,validation
26874,train
109505,train
115601,train
66588,validation
150689,train
120936,train
167642,train
169141,train
26416,train
146539,train
99894,train
147899,train
4746,train
60925,validation
162553,train
9724,train
154687,validation
33417,train
102997,train
196173,train
9048,train
152956,train
26812,train
117203,train
172793,train
21625,validation
19128,train
107017,train
173750,train
141884,train
67763,train
59037,train
70961,train
186920,train
124704,train
173554,validation
52235,train
128772,train
127794,train
2381,train
54252,train
56030,validation
71511,validation
190262,train
62179,validation
58893,train
97022,validation
146731,validation
174882,validation
72269,train
50549,train
165208,train
109452,validation
45016,train
62216,train
119791,train
102004,train
106561,train
173255,train
120181,train
163479,train
46460,validation
68836,train
51764,train
151448,train
179776,train
27495,train
129857,validation
150975,train
104070,train
12773,validation
81273,train
107109,validation
85846,train
86536,validation
24773,validation
58874,validation
126081,train
93364,train
75590,train
116694,train
67963,validation
173908,train
5237,train
24755,train
139233,validation
177803,validation
95030,train
151730,train
83398,train
177718,train
188820,train
107163,validation
1544,train
199571,train
125975,validation
182490,train
82296,train
137657,train
135951,train
124153,train
96621,validation
153613,validation
112656,train
90156,train
105337,train
195961,train
65698,train
31594,train
139963,train
59723,train
3156,train
190100,train
141479,train
104809,train
167551,train
154850,validation
26894,train
129412,train
124131,train
83710,train
156025,validation
4884,train
41155,train
91310,train
137912,train
158485,train
182096,train
96409,train
168184,train
56524,validation
165396,train
183303,validation
81555,train
40525,train
80822,train
125883,validation
96637,train
182589,train
151111,validation
15472,validation
56392,train
147958,train
54668,train
105878,train
89446,train
184519,train
7656,validation
41391,train
15192,train
3692,train
149850,train
31815,train
106808,train
31714,train
103358,train
143818,train
148820,validation
12759,train
199106,train
24,train
108542,validation
167474,validation
137014,validation
110973,train
41001,train
130270,train
104275,train
117696,train
80588,train
30074,validation
51507,train
25519,train
177782,train
145116,train
23978,train
142643,train
93350,train
4509,train
27062,train
65482,train
22511,validation
132977,validation
118983,train
21212,train
63145,train
12190,train
187568,train
70944,train
101241,train
119025,train
21228,train
197623,validation
170721,train
163750,train
148758,train
104523,train
123146,train
65480,validation
166213,train
155613,train
36100,train
195729,train
130486,train
32459,train
31383,train
175798,validation
161826,train
183845,train
125854,train
20653,train
157629,validation
24918,validation
39667,train
168343,validation
64676,train
128516,train
128166,validation
139652,train
160882,train
153866,validation
43939,train
49664,train
122261,train
151783,train
176473,train
54860,train
120227,validation
13454,train
189905,train
105831,train
79808,train
88942,train
163468,train
146032,validation
192658,train
129331,train
161439,train
166402,train
181757,train
190091,train
96367,train
69759,train
121754,validation
17133,train
67475,validation
67073,train
149286,validation
84724,train
70785,train
159011,train
59851,train
105906,train
45627,validation
117591,train
97801,train
99842,validation
127502,train
84155,train
18978,train
20425,train
36367,train
6176,train
108900,validation
143731,train
199595,train
87334,validation
85333,validation
48216,train
29454,train
126596,train
6142,train
1443,train
90317,train
84415,validation
49545,train
60397,validation
33721,train
189001,validation
140756,train
161993,validation
128594,train
190658,validation
127072,validation
189376,train
5441,train
29869,validation
908,validation
157511,train
85523,train
99783,train
126283,train
154144,train
141969,train
49133,train
72159,train
145281,validation
170040,train
148382,validation
132444,validation
180531,train
15781,train
21097,train
187203,train
179956,validation
79567,train
64266,train
63153,train
146149,train
163064,train
121493,train
182498,train
175821,train
2621,train
80472,validation
197742,validation
53088,train
119400,validation
113319,train
106593,train
98009,train
10263,train
150238,train
55296,validation
112743,train
83022,train
33864,train
17999,validation
88236,train
52061,train
90443,train
153532,train
108298,train
147281,train
52159,validation
103481,train
138180,train
9304,validation
158544,train
124410,train
6970,train
19204,train
26388,train
76007,train
12857,train
45872,validation
3788,validation
17631,train
120538,train
14101,validation
171766,train
184863,validation
166489,train
127289,validation
52369,validation
194679,validation
128760,train
75375,train
56591,validation
26267,train
188304,train
164739,train
192470,train
191714,train
100367,validation
81657,train
137854,train
196029,train
73092,train
125464,train
31382,train
36792,train
155219,train
110730,train
23741,train
62005,train
56253,train
32402,train
93058,train
173583,train
152530,validation
107513,train
44401,validation
118331,train
21936,train
199851,train
191330,train
